,Start,Duration,End
8141,1216981,11,1216992
8142,1217031,15,1217046
8143,1217349,7,1217356
8144,1217396,134,1217530
8145,1217623,114,1217737
8146,1217818,16,1217834
8147,1218050,39,1218089
8148,1218252,20,1218272
8149,1218402,143,1218545
8150,1218617,56,1218673
8151,1218748,49,1218797
8152,1218822,16,1218838
8153,1219180,1,1219181
8154,1219532,45,1219577
8155,1219726,28,1219754
8156,1219761,24,1219785
8157,1219806,1,1219807
8158,1219880,26,1219906
8159,1219982,25,1220007
8160,1220019,12,1220031
8161,1220215,27,1220242
8162,1220422,34,1220456
8163,1220535,12,1220547
8164,1220663,17,1220680
8165,1220934,19,1220953
8166,1221033,1,1221034
8167,1221203,18,1221221
8168,1221349,5,1221354
8169,1221437,82,1221519
8170,1221565,75,1221640
8171,1221644,63,1221707
8172,1221708,27,1221735
8173,1221912,26,1221938
8174,1221965,90,1222055
8175,1222255,88,1222343
8176,1222369,134,1222503
8177,1222560,2,1222562
8178,1222792,51,1222843
8179,1222936,95,1223031
8180,1223073,11,1223084
8181,1223457,22,1223479
8182,1223573,27,1223600
8183,1224183,3,1224186
8184,1224315,12,1224327
8185,1224353,77,1224430
8186,1224436,9,1224445
8187,1224602,62,1224664
8188,1224845,43,1224888
8189,1224944,33,1224977
8190,1225101,2,1225103
8191,1225287,43,1225330
8192,1225433,25,1225458
8193,1225530,65,1225595
8194,1225619,13,1225632
8195,1225747,34,1225781
8196,1225887,1,1225888
8197,1226132,123,1226255
8198,1226269,19,1226288
8199,1226343,48,1226391
8200,1226394,51,1226445
8201,1226600,16,1226616
8202,1226738,73,1226811
8203,1226838,22,1226860
8204,1227006,2,1227008
8205,1227081,190,1227271
8206,1227274,40,1227314
8207,1227354,78,1227432
8208,1227508,96,1227604
8209,1227687,29,1227716
8210,1228003,35,1228038
8211,1228172,78,1228250
8212,1228286,133,1228419
8213,1228426,76,1228502
8214,1228714,1,1228715
8215,1228745,47,1228792
8216,1228813,29,1228842
8217,1228917,131,1229048
8218,1229361,37,1229398
8219,1229534,127,1229661
8220,1229673,22,1229695
8221,1229740,51,1229791
8222,1229881,17,1229898
8223,1229939,49,1229988
8224,1230010,55,1230065
8225,1230097,110,1230207
8226,1230227,30,1230257
8227,1230369,3,1230372
8228,1230379,30,1230409
8229,1230591,5,1230596
8230,1230720,44,1230764
8231,1231036,23,1231059
8232,1231538,53,1231591
8233,1231637,8,1231645
8234,1231661,60,1231721
8235,1231751,67,1231818
8236,1231824,47,1231871
8237,1232068,53,1232121
8238,1232224,72,1232296
8239,1232298,32,1232330
8240,1232426,29,1232455
8241,1232566,40,1232606
8242,1232845,78,1232923
8243,1233227,291,1233518
8244,1233599,36,1233635
8245,1233641,11,1233652
8246,1233688,28,1233716
8247,1233813,5,1233818
8248,1233860,44,1233904
8249,1233999,65,1234064
8250,1234255,6,1234261
8251,1234392,40,1234432
8252,1234535,24,1234559
8253,1234597,39,1234636
8254,1234690,21,1234711
8255,1234726,36,1234762
8256,1234813,46,1234859
8257,1234905,49,1234954
8258,1234979,19,1234998
8259,1235177,67,1235244
8260,1235358,18,1235376
8261,1235380,15,1235395
8262,1235404,13,1235417
8263,1235452,78,1235530
8264,1235561,54,1235615
8265,1235654,119,1235773
8266,1235916,31,1235947
8267,1236059,35,1236094
8268,1236171,3,1236174
8269,1236295,36,1236331
8270,1236428,103,1236531
8271,1236567,229,1236796
8272,1236833,154,1236987
8273,1237247,50,1237297
8274,1237353,112,1237465
8275,1237522,7,1237529
8276,1237617,66,1237683
8277,1237815,15,1237830
8278,1237995,9,1238004
8279,1238094,73,1238167
8280,1238239,33,1238272
8281,1238280,80,1238360
8282,1238409,155,1238564
8283,1238665,22,1238687
8284,1238715,23,1238738
8285,1238747,76,1238823
8286,1238936,6,1238942
8287,1239061,4,1239065
8288,1239068,123,1239191
8289,1239238,84,1239322
8290,1239336,29,1239365
8291,1239481,98,1239579
8292,1239691,2,1239693
8293,1239761,49,1239810
8294,1239899,69,1239968
8295,1240021,14,1240035
8296,1240128,121,1240249
8297,1240491,4,1240495
8298,1240508,15,1240523
8299,1240733,43,1240776
8300,1240912,49,1240961
8301,1241047,46,1241093
8302,1241116,54,1241170
8303,1241189,84,1241273
8304,1241299,94,1241393
8305,1241543,12,1241555
8306,1241848,20,1241868
8307,1241939,41,1241980
8308,1242074,28,1242102
8309,1242131,94,1242225
8310,1242411,20,1242431
8311,1242488,5,1242493
8312,1242512,42,1242554
8313,1242578,34,1242612
8314,1242774,10,1242784
8315,1242792,42,1242834
8316,1242862,27,1242889
8317,1243110,92,1243202
8318,1243261,1,1243262
8319,1243303,16,1243319
8320,1243358,71,1243429
8321,1243450,12,1243462
8322,1243508,124,1243632
8323,1243832,224,1244056
8324,1244344,99,1244443
8325,1244526,2,1244528
8326,1244541,83,1244624
8327,1245081,153,1245234
8328,1245409,33,1245442
8329,1245773,25,1245798
8330,1245816,117,1245933
8331,1245984,59,1246043
8332,1246302,15,1246317
8333,1246436,2,1246438
8334,1246546,238,1246784
8335,1246843,36,1246879
8336,1247109,33,1247142
8337,1247148,52,1247200
8338,1247339,20,1247359
8339,1247622,65,1247687
8340,1247860,19,1247879
8341,1248213,95,1248308
8342,1248469,39,1248508
8343,1248554,100,1248654
8344,1249161,34,1249195
8345,1249198,24,1249222
8346,1249315,46,1249361
8347,1249373,4,1249377
8348,1249437,38,1249475
8349,1249501,59,1249560
8350,1249654,9,1249663
8351,1249683,37,1249720
8352,1249892,99,1249991
8353,1250065,19,1250084
8354,1250183,19,1250202
8355,1250237,121,1250358
8356,1250437,26,1250463
8357,1250571,46,1250617
8358,1250786,21,1250807
8359,1250895,22,1250917
8360,1250943,3,1250946
8361,1250990,34,1251024
8362,1251205,115,1251320
8363,1251409,6,1251415
8364,1251418,32,1251450
8365,1251534,53,1251587
8366,1251705,3,1251708
8367,1251873,21,1251894
8368,1252067,90,1252157
8369,1252168,7,1252175
8370,1252296,50,1252346
8371,1252441,18,1252459
8372,1252481,125,1252606
8373,1252610,58,1252668
8374,1252713,119,1252832
8375,1252963,54,1253017
8376,1253023,18,1253041
8377,1253108,48,1253156
8378,1253169,102,1253271
8379,1253349,7,1253356
8380,1253599,81,1253680
8381,1253766,25,1253791
8382,1253833,36,1253869
8383,1254034,173,1254207
8384,1254301,42,1254343
8385,1254399,7,1254406
8386,1254427,87,1254514
8387,1254526,144,1254670
8388,1254711,3,1254714
8389,1254796,13,1254809
8390,1254825,18,1254843
8391,1254929,53,1254982
8392,1255038,60,1255098
8393,1255118,140,1255258
8394,1255306,30,1255336
8395,1255385,77,1255462
8396,1255509,17,1255526
8397,1255594,45,1255639
8398,1255921,235,1256156
8399,1256176,18,1256194
8400,1256373,51,1256424
8401,1256478,16,1256494
8402,1256513,77,1256590
8403,1256707,8,1256715
8404,1256839,35,1256874
8405,1257005,99,1257104
8406,1257125,59,1257184
8407,1257374,98,1257472
8408,1257606,49,1257655
8409,1257686,6,1257692
8410,1257759,1,1257760
8411,1257895,37,1257932
8412,1258222,78,1258300
8413,1258453,41,1258494
8414,1258499,39,1258538
8415,1258553,12,1258565
8416,1258576,24,1258600
8417,1258656,1,1258657
8418,1259136,7,1259143
8419,1259234,19,1259253
8420,1259393,3,1259396
8421,1259450,72,1259522
8422,1259557,13,1259570
8423,1259675,7,1259682
8424,1259714,45,1259759
8425,1259874,32,1259906
8426,1259939,27,1259966
8427,1260077,3,1260080
8428,1260133,22,1260155
8429,1260225,10,1260235
8430,1260252,26,1260278
8431,1260611,33,1260644
8432,1260656,23,1260679
8433,1260732,69,1260801
8434,1261061,10,1261071
8435,1261091,20,1261111
8436,1261131,33,1261164
8437,1261256,31,1261287
8438,1261481,26,1261507
8439,1261589,11,1261600
8440,1261803,119,1261922
8441,1261926,62,1261988
8442,1262059,90,1262149
8443,1262194,37,1262231
8444,1262249,18,1262267
8445,1262302,3,1262305
8446,1262345,5,1262350
8447,1262423,44,1262467
8448,1262577,26,1262603
8449,1262729,112,1262841
8450,1262879,8,1262887
8451,1262918,77,1262995
8452,1263255,22,1263277
8453,1263341,52,1263393
8454,1263458,9,1263467
8455,1263484,1,1263485
8456,1263687,10,1263697
8457,1263724,18,1263742
8458,1263888,110,1263998
8459,1264082,189,1264271
8460,1264298,70,1264368
8461,1264631,37,1264668
8462,1264728,6,1264734
8463,1264865,84,1264949
8464,1265014,15,1265029
8465,1265094,94,1265188
8466,1265641,8,1265649
8467,1265760,10,1265770
8468,1265782,30,1265812
8469,1265816,41,1265857
8470,1265919,24,1265943
8471,1265955,14,1265969
8472,1266097,20,1266117
8473,1266160,39,1266199
8474,1266201,64,1266265
8475,1266392,23,1266415
8476,1266510,5,1266515
8477,1266621,41,1266662
8478,1266860,10,1266870
8479,1266967,93,1267060
8480,1267101,162,1267263
8481,1267286,124,1267410
8482,1267751,29,1267780
8483,1267789,31,1267820
8484,1267930,27,1267957
8485,1268274,12,1268286
8486,1268330,125,1268455
8487,1268477,116,1268593
8488,1268608,113,1268721
8489,1268917,57,1268974
8490,1269046,58,1269104
8491,1269256,37,1269293
8492,1269334,14,1269348
8493,1269388,19,1269407
8494,1269420,5,1269425
8495,1269464,48,1269512
8496,1269521,39,1269560
8497,1269661,16,1269677
8498,1269687,1,1269688
8499,1269699,59,1269758
8500,1269967,2,1269969
8501,1270045,116,1270161
8502,1270185,40,1270225
8503,1270254,2,1270256
8504,1270358,17,1270375
8505,1270432,12,1270444
8506,1270541,22,1270563
8507,1270634,18,1270652
8508,1270667,82,1270749
8509,1271132,45,1271177
8510,1271268,59,1271327
8511,1271637,9,1271646
8512,1271682,5,1271687
8513,1271719,22,1271741
8514,1271845,25,1271870
8515,1271940,33,1271973
8516,1272005,60,1272065
8517,1272129,15,1272144
8518,1272234,7,1272241
8519,1272407,10,1272417
8520,1272447,21,1272468
8521,1272734,9,1272743
8522,1272839,1,1272840
8523,1272896,36,1272932
8524,1272948,1,1272949
8525,1272982,75,1273057
8526,1273216,150,1273366
8527,1273396,53,1273449
8528,1273568,4,1273572
8529,1273581,18,1273599
8530,1273625,26,1273651
8531,1273706,61,1273767
8532,1273901,30,1273931
8533,1273959,7,1273966
8534,1274248,97,1274345
8535,1274412,53,1274465
8536,1274488,38,1274526
8537,1274534,33,1274567
8538,1274861,55,1274916
8539,1274967,31,1274998
8540,1275090,12,1275102
8541,1275124,173,1275297
8542,1275403,102,1275505
8543,1275760,59,1275819
8544,1275863,54,1275917
8545,1275918,7,1275925
8546,1275965,35,1276000
8547,1276157,47,1276204
8548,1276472,26,1276498
8549,1276914,250,1277164
8550,1277366,97,1277463
8551,1277743,16,1277759
8552,1277785,61,1277846
8553,1277883,27,1277910
8554,1277926,44,1277970
8555,1278019,11,1278030
8556,1278154,11,1278165
8557,1278209,147,1278356
8558,1278549,37,1278586
8559,1278801,6,1278807
8560,1278879,128,1279007
8561,1279248,29,1279277
8562,1279321,81,1279402
8563,1279421,169,1279590
8564,1279614,35,1279649
8565,1279678,38,1279716
8566,1279756,42,1279798
8567,1279945,8,1279953
8568,1280044,35,1280079
8569,1280147,27,1280174
8570,1280369,77,1280446
8571,1280545,14,1280559
8572,1280631,143,1280774
8573,1281093,65,1281158
8574,1281160,7,1281167
8575,1281541,118,1281659
8576,1281727,4,1281731
8577,1281791,38,1281829
8578,1282018,1,1282019
8579,1282037,26,1282063
8580,1282127,46,1282173
8581,1282427,41,1282468
8582,1282663,31,1282694
8583,1282970,53,1283023
8584,1283042,36,1283078
8585,1283087,145,1283232
8586,1283495,9,1283504
8587,1283587,15,1283602
8588,1283848,76,1283924
8589,1283967,15,1283982
8590,1284058,25,1284083
8591,1284086,14,1284100
8592,1284176,2,1284178
8593,1284245,23,1284268
8594,1284272,53,1284325
8595,1284354,19,1284373
8596,1284422,62,1284484
8597,1284526,38,1284564
8598,1284667,46,1284713
8599,1284784,2,1284786
8600,1285075,5,1285080
8601,1285091,178,1285269
8602,1285510,126,1285636
8603,1285864,19,1285883
8604,1286060,76,1286136
8605,1286403,34,1286437
8606,1286439,65,1286504
8607,1286514,4,1286518
8608,1286561,86,1286647
8609,1286799,2,1286801
8610,1286926,20,1286946
8611,1287256,45,1287301
8612,1287319,98,1287417
8613,1287713,52,1287765
8614,1287832,2,1287834
8615,1287996,2,1287998
8616,1288046,87,1288133
8617,1288206,25,1288231
8618,1288235,4,1288239
8619,1288344,24,1288368
8620,1288444,69,1288513
8621,1288681,81,1288762
8622,1288970,111,1289081
8623,1289109,116,1289225
8624,1289304,4,1289308
8625,1289349,11,1289360
8626,1289411,14,1289425
8627,1289636,7,1289643
8628,1289703,11,1289714
8629,1289748,19,1289767
8630,1289846,6,1289852
8631,1289997,16,1290013
8632,1290275,147,1290422
8633,1290458,5,1290463
8634,1290464,30,1290494
8635,1290684,170,1290854
8636,1290861,34,1290895
8637,1290915,24,1290939
8638,1291052,32,1291084
8639,1291167,12,1291179
8640,1291259,23,1291282
8641,1291361,37,1291398
8642,1291609,32,1291641
8643,1291674,28,1291702
8644,1291718,77,1291795
8645,1291996,25,1292021
8646,1292317,16,1292333
8647,1292352,19,1292371
8648,1292468,13,1292481
8649,1292580,29,1292609
8650,1292718,32,1292750
8651,1292800,59,1292859
8652,1292990,44,1293034
8653,1293055,6,1293061
8654,1293065,50,1293115
8655,1293181,23,1293204
8656,1293216,48,1293264
8657,1293282,37,1293319
8658,1293400,54,1293454
8659,1293517,21,1293538
8660,1293542,144,1293686
8661,1293876,17,1293893
8662,1294049,5,1294054
8663,1294244,3,1294247
8664,1294260,134,1294394
8665,1294484,32,1294516
8666,1294550,12,1294562
8667,1294568,3,1294571
8668,1294745,12,1294757
8669,1295159,45,1295204
8670,1295205,170,1295375
8671,1295406,96,1295502
8672,1295532,34,1295566
8673,1295695,38,1295733
8674,1295737,37,1295774
8675,1295883,33,1295916
8676,1295929,1,1295930
8677,1295997,12,1296009
8678,1296241,71,1296312
8679,1296359,35,1296394
8680,1296436,6,1296442
8681,1296626,33,1296659
8682,1297046,51,1297097
8683,1297124,62,1297186
8684,1297267,77,1297344
8685,1297385,26,1297411
8686,1297631,85,1297716
8687,1297744,61,1297805
8688,1297933,140,1298073
8689,1298194,41,1298235
8690,1298363,208,1298571
8691,1298668,60,1298728
8692,1298752,72,1298824
8693,1298846,3,1298849
8694,1298865,6,1298871
8695,1299140,31,1299171
8696,1299251,84,1299335
8697,1299353,11,1299364
8698,1299433,38,1299471
8699,1299489,85,1299574
8700,1299730,2,1299732
8701,1299783,27,1299810
8702,1299823,11,1299834
8703,1299852,17,1299869
8704,1299898,11,1299909
8705,1299964,125,1300089
8706,1300206,60,1300266
8707,1300316,41,1300357
8708,1300396,54,1300450
8709,1300452,35,1300487
8710,1300610,82,1300692
8711,1300758,55,1300813
8712,1301163,10,1301173
8713,1301175,20,1301195
8714,1301203,16,1301219
8715,1301404,7,1301411
8716,1301454,78,1301532
8717,1301546,201,1301747
8718,1301787,1,1301788
8719,1301793,3,1301796
8720,1301907,23,1301930
8721,1302021,128,1302149
8722,1302214,54,1302268
8723,1302275,40,1302315
8724,1302439,96,1302535
8725,1302645,87,1302732
8726,1302772,19,1302791
8727,1302802,52,1302854
8728,1302964,99,1303063
8729,1303148,6,1303154
8730,1303223,68,1303291
8731,1303419,152,1303571
8732,1303588,18,1303606
8733,1303914,14,1303928
8734,1303991,202,1304193
8735,1304352,10,1304362
8736,1304372,6,1304378
8737,1304576,97,1304673
8738,1304993,56,1305049
8739,1305052,22,1305074
8740,1305085,109,1305194
8741,1305234,16,1305250
8742,1305340,108,1305448
8743,1305656,3,1305659
8744,1305664,118,1305782
8745,1305803,145,1305948
8746,1305953,24,1305977
8747,1306026,117,1306143
8748,1306151,21,1306172
8749,1306178,8,1306186
8750,1306259,37,1306296
8751,1306327,30,1306357
8752,1306372,22,1306394
8753,1306429,2,1306431
8754,1306568,10,1306578
8755,1306828,24,1306852
8756,1306862,18,1306880
8757,1307044,104,1307148
8758,1307333,38,1307371
8759,1307403,20,1307423
8760,1307446,10,1307456
8761,1307497,121,1307618
8762,1307701,11,1307712
8763,1307836,97,1307933
8764,1307942,30,1307972
8765,1308022,28,1308050
8766,1308167,78,1308245
8767,1308341,13,1308354
8768,1308586,75,1308661
8769,1308742,20,1308762
8770,1308783,33,1308816
8771,1308846,15,1308861
8772,1309003,7,1309010
8773,1309055,25,1309080
8774,1309229,53,1309282
8775,1309411,18,1309429
8776,1309466,25,1309491
8777,1309512,128,1309640
8778,1309692,4,1309696
8779,1309758,24,1309782
8780,1309783,1,1309784
8781,1309787,3,1309790
8782,1309848,41,1309889
8783,1309921,1,1309922
8784,1309957,19,1309976
8785,1310033,46,1310079
8786,1310102,12,1310114
8787,1310163,58,1310221
8788,1310255,81,1310336
8789,1310378,62,1310440
8790,1310649,9,1310658
8791,1310695,2,1310697
8792,1310723,21,1310744
8793,1310909,19,1310928
8794,1310965,51,1311016
8795,1311224,9,1311233
8796,1311236,7,1311243
8797,1311329,146,1311475
8798,1311544,67,1311611
8799,1311658,86,1311744
8800,1311795,26,1311821
8801,1312075,34,1312109
8802,1312162,13,1312175
8803,1312271,107,1312378
8804,1312380,39,1312419
8805,1312526,114,1312640
8806,1312909,21,1312930
8807,1313020,106,1313126
8808,1313132,7,1313139
8809,1313221,213,1313434
8810,1313468,35,1313503
8811,1313532,61,1313593
8812,1313597,96,1313693
8813,1313726,76,1313802
8814,1313905,1,1313906
8815,1313934,17,1313951
8816,1314140,8,1314148
8817,1314207,5,1314212
8818,1314451,68,1314519
8819,1314563,34,1314597
8820,1314806,61,1314867
8821,1315107,22,1315129
8822,1315175,36,1315211
8823,1315386,50,1315436
8824,1315514,51,1315565
8825,1315577,24,1315601
8826,1315640,22,1315662
8827,1315699,85,1315784
8828,1316106,80,1316186
8829,1316337,18,1316355
8830,1316530,49,1316579
8831,1316606,32,1316638
8832,1316818,40,1316858
8833,1317003,27,1317030
8834,1317107,72,1317179
8835,1317375,25,1317400
8836,1317515,7,1317522
8837,1317624,23,1317647
8838,1317885,11,1317896
8839,1318101,68,1318169
8840,1318181,8,1318189
8841,1318195,17,1318212
8842,1318430,51,1318481
8843,1318497,19,1318516
8844,1318622,107,1318729
8845,1318735,11,1318746
8846,1318760,116,1318876
8847,1318972,44,1319016
8848,1319285,20,1319305
8849,1319326,39,1319365
8850,1319654,56,1319710
8851,1319731,26,1319757
8852,1319904,109,1320013
8853,1320166,8,1320174
8854,1320182,6,1320188
8855,1320191,94,1320285
8856,1320322,11,1320333
8857,1320379,7,1320386
8858,1320436,35,1320471
8859,1320511,65,1320576
8860,1320601,54,1320655
8861,1320987,8,1320995
8862,1321055,27,1321082
8863,1321092,24,1321116
8864,1321125,43,1321168
8865,1321319,66,1321385
8866,1321485,54,1321539
8867,1321656,18,1321674
8868,1321729,11,1321740
8869,1321744,48,1321792
8870,1321922,80,1322002
8871,1322242,34,1322276
8872,1322343,72,1322415
8873,1322478,10,1322488
8874,1322496,24,1322520
8875,1322596,29,1322625
8876,1322728,4,1322732
8877,1322754,15,1322769
8878,1322781,130,1322911
8879,1323140,44,1323184
8880,1323187,124,1323311
8881,1323441,8,1323449
8882,1323452,24,1323476
8883,1323573,7,1323580
8884,1323823,73,1323896
8885,1323995,64,1324059
8886,1324349,10,1324359
8887,1324513,23,1324536
8888,1324670,43,1324713
8889,1324778,77,1324855
8890,1325048,125,1325173
8891,1325314,10,1325324
8892,1325493,27,1325520
8893,1325525,367,1325892
8894,1326155,120,1326275
8895,1326347,115,1326462
8896,1326494,23,1326517
8897,1326531,27,1326558
8898,1326605,38,1326643
8899,1326742,51,1326793
8900,1326892,16,1326908
8901,1326932,83,1327015
8902,1327071,18,1327089
8903,1327112,98,1327210
8904,1327370,111,1327481
8905,1327677,41,1327718
8906,1328106,7,1328113
8907,1328188,11,1328199
8908,1328248,217,1328465
8909,1328466,41,1328507
8910,1328635,150,1328785
8911,1328797,54,1328851
8912,1329111,50,1329161
8913,1329250,72,1329322
8914,1329523,13,1329536
8915,1329603,56,1329659
8916,1329673,24,1329697
8917,1329744,42,1329786
8918,1330029,26,1330055
8919,1330079,4,1330083
8920,1330312,37,1330349
8921,1330356,14,1330370
8922,1330443,34,1330477
8923,1330488,102,1330590
8924,1330664,112,1330776
8925,1331013,52,1331065
8926,1331192,97,1331289
8927,1331502,2,1331504
8928,1331577,54,1331631
8929,1331664,115,1331779
8930,1331966,33,1331999
8931,1332047,9,1332056
8932,1332165,11,1332176
8933,1332281,24,1332305
8934,1332331,2,1332333
8935,1332452,68,1332520
8936,1332543,24,1332567
8937,1332701,137,1332838
8938,1332973,73,1333046
8939,1333057,3,1333060
8940,1333106,15,1333121
8941,1333446,89,1333535
