,Start,Duration,End
30005,3579466,7,3579473
30006,3579571,8,3579579
30007,3579595,6,3579601
30008,3579766,52,3579818
30009,3579893,15,3579908
30010,3580028,53,3580081
30011,3580134,17,3580151
30012,3580256,2,3580258
30013,3580315,27,3580342
30014,3580591,14,3580605
30015,3580698,6,3580704
30016,3580727,25,3580752
30017,3580829,13,3580842
30018,3580894,1,3580895
30019,3580897,16,3580913
30020,3580940,22,3580962
30021,3580980,17,3580997
30022,3581048,10,3581058
30023,3581106,9,3581115
30024,3581139,6,3581145
30025,3581329,29,3581358
30026,3581381,11,3581392
30027,3581398,5,3581403
30028,3581464,1,3581465
30029,3581492,18,3581510
30030,3581671,11,3581682
30031,3581791,12,3581803
30032,3582374,4,3582378
30033,3582577,3,3582580
30034,3582587,5,3582592
30035,3582806,4,3582810
30036,3583089,29,3583118
30037,3583404,10,3583414
30038,3583570,43,3583613
30039,3583776,9,3583785
30040,3584006,11,3584017
30041,3584044,6,3584050
30042,3584087,38,3584125
30043,3584208,45,3584253
30044,3584351,16,3584367
30045,3584444,19,3584463
30046,3584783,28,3584811
30047,3584882,10,3584892
30048,3585602,10,3585612
30049,3585622,19,3585641
30050,3585659,1,3585660
30051,3585677,16,3585693
30052,3585786,26,3585812
30053,3585831,16,3585847
30054,3585941,3,3585944
30055,3585959,44,3586003
30056,3586006,8,3586014
30057,3586019,10,3586029
30058,3586223,4,3586227
30059,3586262,12,3586274
30060,3586283,17,3586300
30061,3586310,3,3586313
30062,3586409,35,3586444
30063,3586465,2,3586467
30064,3586550,21,3586571
30065,3586616,3,3586619
30066,3586648,17,3586665
30067,3586716,21,3586737
30068,3586820,1,3586821
30069,3586917,19,3586936
30070,3586950,32,3586982
30071,3586991,1,3586992
30072,3586994,36,3587030
30073,3587146,24,3587170
30074,3587198,5,3587203
30075,3587311,41,3587352
30076,3587478,9,3587487
30077,3587649,44,3587693
30078,3587785,10,3587795
30079,3587857,2,3587859
30080,3587987,40,3588027
30081,3588077,3,3588080
30082,3588129,9,3588138
30083,3588148,15,3588163
30084,3588168,10,3588178
30085,3588329,53,3588382
30086,3588491,1,3588492
30087,3588570,53,3588623
30088,3588688,37,3588725
30089,3588744,35,3588779
30090,3588869,3,3588872
30091,3588961,1,3588962
30092,3589030,4,3589034
30093,3589145,29,3589174
30094,3589214,8,3589222
30095,3589265,18,3589283
30096,3589285,4,3589289
30097,3589609,11,3589620
30098,3589895,10,3589905
30099,3589928,16,3589944
30100,3590198,17,3590215
30101,3590383,23,3590406
30102,3590408,5,3590413
30103,3591216,6,3591222
30104,3591436,4,3591440
30105,3591452,28,3591480
30106,3591542,8,3591550
30107,3591646,45,3591691
30108,3591723,13,3591736
30109,3591829,16,3591845
30110,3591906,14,3591920
30111,3591934,5,3591939
30112,3592028,1,3592029
30113,3592110,47,3592157
30114,3592209,38,3592247
30115,3592275,23,3592298
30116,3592371,18,3592389
30117,3592537,4,3592541
30118,3592689,16,3592705
30119,3592839,5,3592844
30120,3592851,7,3592858
30121,3592905,22,3592927
30122,3592943,10,3592953
30123,3593006,34,3593040
30124,3593100,3,3593103
30125,3593122,71,3593193
30126,3593196,19,3593215
30127,3593355,2,3593357
30128,3593488,50,3593538
30129,3593586,2,3593588
30130,3593692,3,3593695
30131,3593778,3,3593781
30132,3594136,10,3594146
30133,3594280,14,3594294
30134,3594301,20,3594321
30135,3594447,28,3594475
30136,3594548,44,3594592
30137,3594613,33,3594646
30138,3594688,5,3594693
30139,3594744,7,3594751
30140,3594857,16,3594873
30141,3594898,31,3594929
30142,3594974,18,3594992
30143,3594997,26,3595023
30144,3595029,7,3595036
30145,3595280,10,3595290
30146,3595373,32,3595405
30147,3595416,18,3595434
30148,3595656,11,3595667
30149,3595799,17,3595816
30150,3596038,1,3596039
30151,3596133,11,3596144
30152,3596157,19,3596176
30153,3596281,32,3596313
30154,3596341,21,3596362
30155,3596363,28,3596391
30156,3596642,31,3596673
30157,3596681,26,3596707
30158,3596766,59,3596825
30159,3596908,13,3596921
30160,3597184,30,3597214
30161,3597287,9,3597296
30162,3597367,16,3597383
30163,3597412,18,3597430
30164,3597432,41,3597473
30165,3597503,8,3597511
30166,3597545,27,3597572
30167,3597604,22,3597626
30168,3597895,87,3597982
30169,3598047,12,3598059
30170,3598069,53,3598122
30171,3598128,24,3598152
30172,3598650,5,3598655
30173,3598819,7,3598826
30174,3598856,23,3598879
30175,3598908,41,3598949
30176,3598992,2,3598994
30177,3599108,21,3599129
30178,3599579,5,3599584
30179,3599647,35,3599682
30180,3599780,6,3599786
30181,3599926,10,3599936
30182,3600213,2,3600215
30183,3600305,9,3600314
30184,3600322,24,3600346
30185,3600424,1,3600425
30186,3600477,14,3600491
30187,3600496,1,3600497
30188,3600562,16,3600578
30189,3600865,12,3600877
30190,3601185,11,3601196
30191,3601220,33,3601253
30192,3601271,2,3601273
30193,3601335,11,3601346
30194,3601831,17,3601848
30195,3601939,20,3601959
30196,3602032,24,3602056
30197,3602093,19,3602112
30198,3602164,4,3602168
30199,3602248,2,3602250
30200,3602326,27,3602353
30201,3602467,5,3602472
30202,3602756,12,3602768
30203,3602862,13,3602875
30204,3602971,35,3603006
30205,3603511,16,3603527
30206,3603750,9,3603759
30207,3603770,27,3603797
30208,3604042,11,3604053
30209,3604081,3,3604084
30210,3604318,8,3604326
30211,3604389,8,3604397
30212,3604414,36,3604450
30213,3604776,2,3604778
30214,3604967,19,3604986
30215,3605044,1,3605045
30216,3605150,65,3605215
30217,3605271,22,3605293
30218,3605401,18,3605419
30219,3605433,4,3605437
30220,3605609,4,3605613
30221,3605614,15,3605629
30222,3605637,7,3605644
30223,3605652,1,3605653
30224,3605776,10,3605786
30225,3605799,31,3605830
30226,3605996,43,3606039
30227,3606111,58,3606169
30228,3606217,98,3606315
30229,3606403,37,3606440
30230,3606539,31,3606570
30231,3606662,8,3606670
30232,3606698,4,3606702
30233,3606708,6,3606714
30234,3606770,1,3606771
30235,3606776,18,3606794
30236,3606910,3,3606913
30237,3606978,3,3606981
30238,3607000,10,3607010
30239,3607189,21,3607210
30240,3607243,23,3607266
30241,3607352,23,3607375
30242,3607471,10,3607481
30243,3607588,49,3607637
30244,3607708,14,3607722
30245,3607947,31,3607978
30246,3608069,8,3608077
30247,3608184,40,3608224
30248,3608458,9,3608467
30249,3608500,16,3608516
30250,3608692,11,3608703
30251,3608817,3,3608820
30252,3608941,27,3608968
30253,3609157,5,3609162
30254,3609198,26,3609224
30255,3609320,33,3609353
30256,3609480,2,3609482
30257,3609507,73,3609580
30258,3609624,5,3609629
30259,3610140,31,3610171
30260,3610303,16,3610319
30261,3610375,2,3610377
30262,3610714,90,3610804
30263,3611036,14,3611050
30264,3611445,2,3611447
30265,3611497,55,3611552
30266,3611631,17,3611648
30267,3611652,27,3611679
30268,3611688,21,3611709
30269,3611863,38,3611901
30270,3612031,43,3612074
30271,3612257,42,3612299
30272,3612504,31,3612535
30273,3612555,4,3612559
30274,3612788,9,3612797
30275,3612862,55,3612917
30276,3612976,23,3612999
30277,3613019,3,3613022
30278,3613029,5,3613034
30279,3613392,27,3613419
30280,3613695,4,3613699
30281,3613701,13,3613714
30282,3613782,12,3613794
30283,3613802,21,3613823
30284,3613884,21,3613905
30285,3613917,17,3613934
30286,3613936,18,3613954
30287,3613980,16,3613996
30288,3614015,95,3614110
30289,3614210,13,3614223
30290,3614226,3,3614229
30291,3614288,45,3614333
30292,3614385,8,3614393
30293,3614441,24,3614465
30294,3614636,25,3614661
30295,3614747,32,3614779
30296,3614834,17,3614851
30297,3615038,7,3615045
30298,3615407,16,3615423
30299,3615493,67,3615560
30300,3615658,10,3615668
30301,3615745,1,3615746
30302,3615762,18,3615780
30303,3615858,20,3615878
30304,3615896,37,3615933
30305,3616145,37,3616182
30306,3616273,24,3616297
30307,3616309,3,3616312
30308,3616317,5,3616322
30309,3616518,76,3616594
30310,3616610,19,3616629
30311,3616636,10,3616646
30312,3616684,34,3616718
30313,3616834,25,3616859
30314,3616891,25,3616916
30315,3616950,7,3616957
30316,3617146,6,3617152
30317,3617251,8,3617259
30318,3617435,3,3617438
30319,3617510,2,3617512
30320,3617674,26,3617700
30321,3617715,11,3617726
30322,3617924,3,3617927
30323,3617994,10,3618004
30324,3618044,23,3618067
30325,3618186,12,3618198
30326,3618207,70,3618277
30327,3618393,19,3618412
30328,3618505,33,3618538
30329,3618674,4,3618678
30330,3618714,30,3618744
30331,3618760,8,3618768
30332,3618864,13,3618877
30333,3618947,2,3618949
30334,3618974,2,3618976
30335,3618985,26,3619011
30336,3619072,8,3619080
30337,3619779,22,3619801
30338,3619842,32,3619874
30339,3619891,43,3619934
30340,3620106,23,3620129
30341,3620223,2,3620225
30342,3620251,23,3620274
30343,3620454,7,3620461
30344,3620485,22,3620507
30345,3620652,7,3620659
30346,3620748,17,3620765
30347,3620878,29,3620907
30348,3620993,21,3621014
30349,3621147,20,3621167
30350,3621237,10,3621247
30351,3621355,28,3621383
30352,3621384,17,3621401
30353,3621515,2,3621517
30354,3621828,11,3621839
30355,3621887,8,3621895
30356,3622090,100,3622190
30357,3622217,3,3622220
30358,3622225,27,3622252
30359,3622291,16,3622307
30360,3622381,23,3622404
30361,3622436,33,3622469
30362,3622525,13,3622538
30363,3622622,18,3622640
30364,3622698,1,3622699
30365,3622765,47,3622812
30366,3622902,21,3622923
30367,3623076,4,3623080
30368,3623085,21,3623106
30369,3623221,14,3623235
30370,3623477,15,3623492
30371,3623568,43,3623611
30372,3623695,20,3623715
30373,3624027,18,3624045
30374,3624119,2,3624121
30375,3624160,4,3624164
30376,3624529,39,3624568
30377,3624573,10,3624583
30378,3624706,3,3624709
30379,3624721,7,3624728
30380,3624905,26,3624931
30381,3624950,2,3624952
30382,3624989,44,3625033
30383,3625062,9,3625071
30384,3625171,1,3625172
30385,3625288,8,3625296
30386,3625299,3,3625302
30387,3625317,24,3625341
30388,3625354,13,3625367
30389,3625417,30,3625447
30390,3625513,25,3625538
30391,3625621,45,3625666
30392,3625755,12,3625767
30393,3625811,2,3625813
30394,3625822,51,3625873
30395,3625884,7,3625891
30396,3625918,19,3625937
30397,3626196,2,3626198
30398,3626285,1,3626286
30399,3626301,65,3626366
30400,3626456,9,3626465
30401,3626519,19,3626538
30402,3626625,9,3626634
30403,3626674,18,3626692
30404,3626783,8,3626791
30405,3626952,49,3627001
30406,3627046,10,3627056
30407,3627078,2,3627080
30408,3627380,3,3627383
30409,3627519,6,3627525
30410,3627588,40,3627628
30411,3627841,18,3627859
30412,3628003,4,3628007
30413,3628054,49,3628103
30414,3628115,6,3628121
30415,3628209,7,3628216
30416,3628236,17,3628253
30417,3628271,37,3628308
30418,3628314,60,3628374
30419,3628436,24,3628460
30420,3628504,11,3628515
30421,3628575,40,3628615
30422,3628679,28,3628707
30423,3628733,6,3628739
30424,3628763,34,3628797
30425,3628850,47,3628897
30426,3628997,66,3629063
30427,3629127,14,3629141
30428,3629233,4,3629237
30429,3629360,6,3629366
30430,3629483,47,3629530
30431,3629849,22,3629871
30432,3629892,2,3629894
30433,3630024,16,3630040
30434,3630117,22,3630139
30435,3630381,3,3630384
30436,3630458,12,3630470
30437,3630485,6,3630491
30438,3630570,32,3630602
30439,3630614,48,3630662
30440,3630831,16,3630847
30441,3630942,9,3630951
30442,3631286,11,3631297
30443,3631332,9,3631341
30444,3631355,22,3631377
30445,3631384,10,3631394
30446,3631504,3,3631507
30447,3631634,2,3631636
30448,3631686,14,3631700
30449,3631708,34,3631742
30450,3631787,5,3631792
30451,3631873,7,3631880
30452,3632001,34,3632035
30453,3632069,4,3632073
30454,3632391,21,3632412
30455,3632486,2,3632488
30456,3632533,15,3632548
30457,3632587,82,3632669
30458,3632725,42,3632767
30459,3632770,7,3632777
30460,3632877,20,3632897
30461,3632970,20,3632990
30462,3633148,2,3633150
30463,3633289,26,3633315
30464,3633487,1,3633488
30465,3633538,17,3633555
30466,3633593,10,3633603
30467,3633655,4,3633659
30468,3633675,15,3633690
30469,3634159,33,3634192
30470,3634237,23,3634260
30471,3634286,11,3634297
30472,3634308,10,3634318
30473,3634360,17,3634377
30474,3634474,6,3634480
30475,3634490,21,3634511
30476,3634565,23,3634588
30477,3634677,4,3634681
30478,3634697,3,3634700
30479,3634723,2,3634725
30480,3634848,3,3634851
30481,3634863,1,3634864
30482,3635044,6,3635050
30483,3635192,11,3635203
30484,3635233,15,3635248
30485,3635332,35,3635367
30486,3635385,17,3635402
30487,3635530,13,3635543
30488,3635656,6,3635662
30489,3635684,25,3635709
30490,3635948,24,3635972
30491,3636332,32,3636364
30492,3636457,3,3636460
30493,3636527,18,3636545
30494,3636595,14,3636609
30495,3636752,13,3636765
30496,3636831,46,3636877
30497,3636947,65,3637012
30498,3637023,23,3637046
30499,3637123,13,3637136
30500,3637214,3,3637217
30501,3637403,68,3637471
30502,3637485,24,3637509
30503,3637759,12,3637771
30504,3637884,3,3637887
30505,3637899,1,3637900
30506,3638021,19,3638040
30507,3638044,70,3638114
30508,3638181,8,3638189
30509,3638227,12,3638239
30510,3638300,10,3638310
30511,3638610,14,3638624
30512,3638744,19,3638763
30513,3638901,12,3638913
30514,3639635,45,3639680
30515,3639832,10,3639842
30516,3639955,29,3639984
30517,3639999,27,3640026
30518,3640078,9,3640087
30519,3640206,23,3640229
30520,3640232,4,3640236
30521,3640252,1,3640253
30522,3640458,15,3640473
30523,3640557,16,3640573
30524,3640579,19,3640598
30525,3640682,21,3640703
30526,3640963,102,3641065
30527,3641080,11,3641091
30528,3641210,8,3641218
30529,3641358,21,3641379
30530,3641391,74,3641465
30531,3641554,17,3641571
30532,3641684,35,3641719
30533,3642003,12,3642015
30534,3642184,18,3642202
30535,3642389,7,3642396
30536,3642433,19,3642452
30537,3642567,29,3642596
30538,3642661,12,3642673
30539,3642721,4,3642725
30540,3642957,3,3642960
30541,3643216,17,3643233
30542,3643314,21,3643335
30543,3643351,1,3643352
30544,3643357,6,3643363
30545,3643631,39,3643670
30546,3643683,67,3643750
30547,3643781,56,3643837
30548,3643861,6,3643867
30549,3644355,27,3644382
30550,3644420,6,3644426
30551,3644528,7,3644535
30552,3644560,1,3644561
30553,3644679,12,3644691
30554,3644938,8,3644946
30555,3645017,7,3645024
30556,3645047,42,3645089
30557,3645193,14,3645207
30558,3645232,35,3645267
30559,3645345,47,3645392
30560,3645623,23,3645646
30561,3645798,1,3645799
30562,3645863,19,3645882
30563,3646008,15,3646023
30564,3646037,7,3646044
30565,3646239,32,3646271
30566,3646309,18,3646327
30567,3646423,22,3646445
30568,3646447,3,3646450
30569,3646599,24,3646623
30570,3646687,16,3646703
30571,3646724,8,3646732
30572,3646792,31,3646823
30573,3646938,4,3646942
30574,3646999,11,3647010
30575,3647043,27,3647070
30576,3647104,12,3647116
30577,3647224,13,3647237
30578,3647379,21,3647400
30579,3647528,18,3647546
30580,3647558,4,3647562
30581,3647890,59,3647949
30582,3648022,13,3648035
30583,3648133,9,3648142
30584,3648399,39,3648438
30585,3648486,13,3648499
30586,3648525,33,3648558
30587,3648561,2,3648563
30588,3648613,42,3648655
30589,3648680,26,3648706
30590,3649108,45,3649153
30591,3649225,7,3649232
30592,3649347,74,3649421
30593,3649466,17,3649483
30594,3649535,10,3649545
30595,3649596,21,3649617
30596,3649900,7,3649907
30597,3649937,10,3649947
30598,3650266,11,3650277
30599,3650298,16,3650314
30600,3650396,26,3650422
30601,3650500,5,3650505
30602,3650714,4,3650718
30603,3650801,14,3650815
30604,3651048,48,3651096
30605,3651127,11,3651138
30606,3651154,38,3651192
30607,3651302,53,3651355
30608,3651385,30,3651415
30609,3651431,12,3651443
30610,3651472,9,3651481
30611,3651501,18,3651519
30612,3651570,8,3651578
30613,3651590,14,3651604
30614,3651764,13,3651777
30615,3651799,28,3651827
30616,3651852,3,3651855
30617,3652007,10,3652017
30618,3652334,26,3652360
30619,3652374,42,3652416
30620,3652622,3,3652625
30621,3652661,23,3652684
30622,3652781,14,3652795
30623,3652854,12,3652866
30624,3653102,15,3653117
30625,3653197,18,3653215
30626,3653240,3,3653243
30627,3653260,4,3653264
30628,3653359,8,3653367
30629,3653374,13,3653387
30630,3653404,19,3653423
30631,3653452,25,3653477
30632,3653540,26,3653566
30633,3653587,5,3653592
30634,3653685,24,3653709
30635,3653857,30,3653887
30636,3653941,38,3653979
30637,3654177,49,3654226
30638,3654278,17,3654295
30639,3654308,13,3654321
30640,3654526,18,3654544
30641,3654628,53,3654681
30642,3654787,1,3654788
30643,3654817,11,3654828
30644,3654868,60,3654928
30645,3655109,15,3655124
30646,3655539,1,3655540
30647,3655645,4,3655649
30648,3655656,3,3655659
30649,3655716,26,3655742
30650,3655795,27,3655822
30651,3655852,4,3655856
30652,3655934,8,3655942
30653,3655948,51,3655999
30654,3656001,8,3656009
30655,3656177,2,3656179
30656,3656276,58,3656334
30657,3656515,6,3656521
30658,3656675,24,3656699
30659,3656759,10,3656769
30660,3656852,3,3656855
30661,3656896,100,3656996
30662,3657019,31,3657050
30663,3657065,23,3657088
30664,3657095,15,3657110
30665,3657175,2,3657177
30666,3657210,2,3657212
30667,3657372,2,3657374
30668,3657507,4,3657511
30669,3657617,18,3657635
30670,3657678,14,3657692
30671,3657770,12,3657782
30672,3657935,41,3657976
30673,3658045,37,3658082
30674,3658256,6,3658262
30675,3658275,7,3658282
30676,3658304,19,3658323
30677,3658343,70,3658413
30678,3658479,9,3658488
30679,3658500,11,3658511
30680,3658699,3,3658702
30681,3658846,46,3658892
30682,3658951,6,3658957
30683,3658964,15,3658979
30684,3658980,28,3659008
30685,3659088,31,3659119
30686,3659215,9,3659224
30687,3659262,6,3659268
30688,3659309,45,3659354
30689,3659513,6,3659519
30690,3659713,57,3659770
30691,3659800,13,3659813
30692,3660021,8,3660029
30693,3660061,7,3660068
30694,3660185,7,3660192
30695,3660429,26,3660455
30696,3660607,2,3660609
30697,3660637,26,3660663
30698,3660691,38,3660729
30699,3660842,19,3660861
30700,3661030,20,3661050
30701,3661435,32,3661467
30702,3661598,21,3661619
30703,3661705,54,3661759
30704,3662026,1,3662027
30705,3662068,1,3662069
30706,3662071,2,3662073
30707,3662086,16,3662102
30708,3662292,14,3662306
30709,3662346,46,3662392
30710,3662575,11,3662586
30711,3662614,21,3662635
30712,3662676,6,3662682
30713,3662805,6,3662811
30714,3662913,11,3662924
30715,3662978,15,3662993
30716,3663086,11,3663097
30717,3663118,23,3663141
30718,3663466,15,3663481
30719,3663576,14,3663590
30720,3663899,7,3663906
30721,3663971,20,3663991
30722,3664200,40,3664240
30723,3664253,5,3664258
30724,3664374,7,3664381
30725,3664430,7,3664437
30726,3664508,10,3664518
30727,3664541,10,3664551
30728,3664752,11,3664763
30729,3664868,12,3664880
30730,3664919,4,3664923
30731,3664990,73,3665063
30732,3665144,21,3665165
30733,3665475,24,3665499
30734,3665505,22,3665527
30735,3665566,17,3665583
30736,3665854,1,3665855
30737,3665887,101,3665988
30738,3665998,17,3666015
30739,3666257,4,3666261
30740,3666364,13,3666377
30741,3666760,27,3666787
30742,3666792,12,3666804
30743,3666823,7,3666830
30744,3666877,24,3666901
30745,3666996,25,3667021
30746,3667032,35,3667067
30747,3667182,36,3667218
30748,3667234,58,3667292
30749,3667343,47,3667390
30750,3667437,9,3667446
30751,3667465,17,3667482
30752,3667504,7,3667511
30753,3667635,16,3667651
30754,3667685,13,3667698
30755,3667823,7,3667830
30756,3668143,19,3668162
30757,3668252,20,3668272
30758,3668304,35,3668339
30759,3668433,24,3668457
30760,3668578,8,3668586
30761,3668817,5,3668822
30762,3668826,5,3668831
30763,3668860,36,3668896
30764,3669084,17,3669101
30765,3669159,16,3669175
30766,3669234,2,3669236
30767,3669420,49,3669469
30768,3669508,2,3669510
30769,3669567,27,3669594
30770,3669617,16,3669633
30771,3669726,1,3669727
30772,3669934,14,3669948
30773,3670213,21,3670234
30774,3670407,18,3670425
30775,3670470,14,3670484
30776,3670497,1,3670498
30777,3670512,13,3670525
30778,3670632,5,3670637
30779,3670852,14,3670866
30780,3671033,8,3671041
30781,3671248,3,3671251
30782,3671329,7,3671336
30783,3671487,9,3671496
30784,3671521,11,3671532
30785,3671603,17,3671620
30786,3671663,60,3671723
30787,3671744,15,3671759
30788,3672496,35,3672531
30789,3672576,10,3672586
30790,3672657,24,3672681
30791,3672705,15,3672720
30792,3672826,15,3672841
30793,3672893,6,3672899
30794,3672964,79,3673043
30795,3673058,11,3673069
30796,3673116,1,3673117
30797,3673310,7,3673317
30798,3673383,10,3673393
30799,3673399,67,3673466
30800,3673505,7,3673512
30801,3673543,10,3673553
30802,3673620,27,3673647
30803,3673863,46,3673909
30804,3673935,28,3673963
30805,3674039,61,3674100
30806,3674292,42,3674334
30807,3674466,11,3674477
30808,3674618,24,3674642
30809,3675301,66,3675367
30810,3675471,15,3675486
30811,3675488,75,3675563
30812,3675652,34,3675686
30813,3675939,17,3675956
30814,3675958,42,3676000
30815,3676319,2,3676321
30816,3676395,46,3676441
30817,3676514,19,3676533
30818,3676576,33,3676609
30819,3676613,12,3676625
30820,3676707,10,3676717
30821,3676784,43,3676827
30822,3676916,34,3676950
30823,3677101,3,3677104
30824,3677179,29,3677208
30825,3677218,10,3677228
30826,3677382,35,3677417
30827,3677506,4,3677510
30828,3677527,4,3677531
30829,3677723,13,3677736
30830,3677761,7,3677768
30831,3677824,18,3677842
30832,3677944,9,3677953
30833,3678174,4,3678178
30834,3678183,16,3678199
30835,3678340,13,3678353
30836,3678598,20,3678618
30837,3678764,59,3678823
30838,3678882,26,3678908
30839,3678974,49,3679023
30840,3679050,12,3679062
30841,3679223,12,3679235
30842,3679321,6,3679327
30843,3679447,17,3679464
30844,3679655,31,3679686
30845,3679834,30,3679864
30846,3679931,135,3680066
30847,3680103,33,3680136
30848,3680409,3,3680412
30849,3680442,6,3680448
30850,3680578,20,3680598
30851,3680629,13,3680642
30852,3680698,10,3680708
30853,3680718,30,3680748
30854,3680767,1,3680768
30855,3680854,6,3680860
30856,3681061,86,3681147
30857,3681448,47,3681495
30858,3681513,33,3681546
30859,3681780,11,3681791
30860,3681908,33,3681941
30861,3682102,12,3682114
30862,3682126,13,3682139
30863,3682244,12,3682256
30864,3682605,4,3682609
30865,3683153,3,3683156
30866,3683298,11,3683309
30867,3683464,104,3683568
30868,3683814,39,3683853
30869,3683928,2,3683930
30870,3684045,2,3684047
30871,3684073,1,3684074
30872,3684517,73,3684590
30873,3684792,52,3684844
30874,3684856,8,3684864
30875,3684867,25,3684892
30876,3684895,48,3684943
30877,3685001,29,3685030
30878,3685126,5,3685131
30879,3685183,6,3685189
30880,3685231,10,3685241
30881,3685242,6,3685248
30882,3685257,39,3685296
30883,3685358,29,3685387
30884,3685706,48,3685754
30885,3685776,15,3685791
30886,3685912,6,3685918
30887,3686117,47,3686164
30888,3686170,1,3686171
30889,3686218,8,3686226
30890,3686256,4,3686260
30891,3686600,30,3686630
30892,3686701,8,3686709
30893,3687002,27,3687029
30894,3687047,36,3687083
30895,3687084,1,3687085
30896,3687136,111,3687247
30897,3687729,12,3687741
30898,3687954,16,3687970
30899,3688001,20,3688021
30900,3688180,15,3688195
30901,3688313,85,3688398
30902,3688428,14,3688442
30903,3688456,2,3688458
30904,3688577,2,3688579
30905,3688605,1,3688606
30906,3688771,14,3688785
30907,3688929,37,3688966
30908,3688983,16,3688999
30909,3689075,9,3689084
30910,3689316,15,3689331
30911,3689361,2,3689363
30912,3689443,17,3689460
30913,3689467,18,3689485
30914,3689522,3,3689525
30915,3689649,29,3689678
30916,3689727,1,3689728
30917,3689749,8,3689757
30918,3689764,12,3689776
30919,3689849,93,3689942
30920,3689954,38,3689992
30921,3690088,2,3690090
30922,3690142,32,3690174
30923,3690203,63,3690266
30924,3690269,28,3690297
30925,3690368,17,3690385
30926,3690400,5,3690405
30927,3690434,5,3690439
30928,3690586,5,3690591
30929,3690671,8,3690679
30930,3690768,4,3690772
30931,3690869,15,3690884
30932,3690968,19,3690987
30933,3691054,44,3691098
30934,3691187,6,3691193
30935,3691253,17,3691270
30936,3691504,7,3691511
30937,3691597,11,3691608
30938,3691756,9,3691765
30939,3691772,15,3691787
30940,3691805,48,3691853
30941,3692138,27,3692165
30942,3692215,17,3692232
30943,3692585,28,3692613
30944,3692636,46,3692682
30945,3692804,72,3692876
30946,3692899,52,3692951
30947,3692960,27,3692987
30948,3693129,4,3693133
30949,3693380,21,3693401
30950,3693469,1,3693470
30951,3693519,19,3693538
30952,3693625,8,3693633
30953,3693899,71,3693970
30954,3694075,21,3694096
30955,3694312,1,3694313
30956,3694370,27,3694397
30957,3694443,10,3694453
30958,3694468,22,3694490
30959,3694827,2,3694829
30960,3694848,9,3694857
30961,3694859,45,3694904
30962,3695027,5,3695032
30963,3695046,33,3695079
30964,3695319,25,3695344
30965,3695472,11,3695483
30966,3695491,36,3695527
30967,3696069,24,3696093
30968,3696125,11,3696136
30969,3696223,60,3696283
30970,3696439,4,3696443
30971,3696506,58,3696564
30972,3696587,8,3696595
30973,3696653,3,3696656
30974,3696707,3,3696710
30975,3696733,6,3696739
30976,3696826,8,3696834
30977,3696976,13,3696989
30978,3696995,12,3697007
30979,3697220,15,3697235
30980,3697241,23,3697264
30981,3697296,11,3697307
30982,3697350,4,3697354
30983,3697407,4,3697411
30984,3697625,4,3697629
30985,3697721,25,3697746
30986,3697751,16,3697767
30987,3697852,16,3697868
30988,3697979,13,3697992
30989,3697997,18,3698015
30990,3698032,1,3698033
30991,3698418,3,3698421
30992,3698503,31,3698534
30993,3698545,2,3698547
30994,3698748,32,3698780
30995,3698786,12,3698798
30996,3698900,2,3698902
30997,3698908,8,3698916
30998,3698947,46,3698993
30999,3698998,51,3699049
31000,3699053,12,3699065
31001,3699139,3,3699142
31002,3699274,2,3699276
31003,3699324,12,3699336
31004,3699412,32,3699444
31005,3699664,3,3699667
31006,3699711,4,3699715
31007,3699786,13,3699799
31008,3700016,88,3700104
31009,3700221,24,3700245
31010,3700263,20,3700283
31011,3700413,3,3700416
31012,3700425,89,3700514
31013,3700742,40,3700782
31014,3700821,17,3700838
31015,3700942,14,3700956
31016,3701053,9,3701062
31017,3701328,7,3701335
31018,3701340,37,3701377
31019,3701428,43,3701471
31020,3701547,25,3701572
31021,3701622,8,3701630
31022,3702016,3,3702019
31023,3702096,11,3702107
31024,3702136,7,3702143
31025,3702145,4,3702149
31026,3702240,6,3702246
31027,3702292,1,3702293
31028,3702376,8,3702384
31029,3702387,4,3702391
31030,3702430,9,3702439
31031,3702719,1,3702720
31032,3702750,13,3702763
31033,3702881,45,3702926
31034,3703240,3,3703243
31035,3703263,26,3703289
31036,3703320,28,3703348
31037,3703354,8,3703362
31038,3703428,15,3703443
31039,3703444,3,3703447
31040,3703819,23,3703842
31041,3703870,1,3703871
31042,3703984,5,3703989
31043,3703990,1,3703991
31044,3704018,7,3704025
31045,3704074,6,3704080
31046,3704144,21,3704165
31047,3704181,10,3704191
31048,3704219,6,3704225
31049,3704280,30,3704310
31050,3704315,14,3704329
31051,3704470,16,3704486
31052,3704554,43,3704597
31053,3704611,11,3704622
31054,3704625,4,3704629
31055,3704784,28,3704812
31056,3704816,12,3704828
31057,3704995,6,3705001
31058,3705348,22,3705370
31059,3705398,5,3705403
31060,3705406,15,3705421
31061,3705433,14,3705447
31062,3705481,1,3705482
31063,3705495,26,3705521
31064,3705637,7,3705644
31065,3705666,57,3705723
31066,3705732,2,3705734
31067,3705751,28,3705779
31068,3705781,8,3705789
31069,3705878,36,3705914
31070,3705983,10,3705993
31071,3706127,9,3706136
31072,3706372,12,3706384
31073,3706419,53,3706472
31074,3706554,16,3706570
31075,3706575,2,3706577
31076,3706649,7,3706656
31077,3706677,84,3706761
31078,3706925,2,3706927
31079,3706935,10,3706945
31080,3706972,1,3706973
