,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
80,0.009201432015283841,0.9033333333333333,0.8716666666666667,0.12741666666666668,0.0,8.01660516605166,275.0,10.193333333333333,1.7916666666666667,0.0,0.0
81,0.009460271806598624,0.9166666666666666,0.8883333333333333,0.10708333333333334,0.0,4.454545454545455,285.0,8.566666666666666,1.585,0.0,0.0
82,0.009726392859944848,0.9583333333333334,0.9216666666666666,0.07295833333333333,0.0,7.130434782608695,280.0,5.836666666666667,0.8466666666666667,0.0,0.0
83,0.01,0.9133333333333333,0.8683333333333333,0.12291666666666666,0.0,8.777372262773723,300.0,9.833333333333334,1.6866666666666668,0.0,0.0
84,0.010281303813237812,0.92,0.8933333333333333,0.10852083333333333,0.0,6.802536231884058,300.0,8.681666666666667,1.5083333333333333,0.0,0.0
85,0.010570520810009832,0.93,0.8716666666666667,0.11264583333333333,0.0,9.910394265232975,300.0,9.011666666666667,1.4316666666666666,0.0,0.0
86,0.010867873591186367,0.9366666666666666,0.9066666666666666,0.09629166666666666,0.0,8.816725978647687,300.0,7.703333333333333,1.18,0.0,0.0
87,0.01117359101948509,0.935,0.9,0.09672916666666667,0.0,8.03921568627451,300.0,7.738333333333333,1.2266666666666666,0.0,0.0
88,0.011487908395619176,0.945,0.9183333333333333,0.08447916666666666,0.0,5.238095238095239,300.0,6.758333333333334,1.1033333333333333,0.0,0.0
89,0.011811067639400605,0.955,0.9233333333333333,0.0746875,0.0,6.692844677137872,295.0,5.975,0.79,0.0,0.0
90,0.012143317475937917,0.9366666666666666,0.9083333333333333,0.09666666666666666,0.0,7.606761565836298,280.0,7.733333333333333,1.165,0.0,0.0
91,0.012484913627071778,0.93,0.88,0.11925,0.0,11.084229390681005,285.0,9.54,1.4266666666666667,0.0,0.0
92,0.012836119008195774,0.93,0.8866666666666667,0.106125,0.0,9.399641577060931,290.0,8.49,1.3483333333333334,0.0,0.0
93,0.013197203930613756,0.9316666666666666,0.8833333333333333,0.10739583333333333,0.0,9.651162790697676,290.0,8.591666666666667,1.29,0.0,0.0
94,0.013568446309589617,0.9483333333333334,0.9016666666666666,0.09595833333333333,0.0,8.453427065026363,285.0,7.676666666666667,0.9566666666666667,0.0,0.0
95,0.013950131878249618,0.9366666666666666,0.8966666666666666,0.10354166666666667,0.0,8.763345195729539,265.0,8.283333333333333,1.1883333333333332,0.0,0.0
96,0.014342554407501816,0.955,0.9033333333333333,0.08675,0.0,8.62129144851658,285.0,6.94,0.9,0.0,0.0
97,0.014746015932141912,0.9516666666666667,0.915,0.08460416666666666,0.0,7.460595446584939,280.0,6.7683333333333335,0.8016666666666666,0.0,0.0
98,0.015160826983319609,0.9516666666666667,0.915,0.08725,0.0,9.56217162872154,300.0,6.98,0.9133333333333333,0.0,0.0
99,0.015587306827544252,0.9183333333333333,0.87,0.1285625,0.0,9.673321234119783,280.0,10.285,1.365,0.0,0.0
100,0.016025783712413852,0.9316666666666666,0.8716666666666667,0.1146875,0.0,10.026833631484795,300.0,9.175,1.2066666666666668,0.0,0.0
101,0.016476595119256483,0.9433333333333334,0.8833333333333333,0.10460416666666666,0.0,10.026501766784452,295.0,8.368333333333334,1.0083333333333333,0.0,0.0
102,0.016940088022878712,0.9583333333333334,0.925,0.07691666666666666,0.0,7.6695652173913045,300.0,6.153333333333333,0.7683333333333333,0.0,0.0
